KOs	KO_count	KO_frequency
K00533	34	0.0210135970
K00534	0	0.0000000000
K00537	1177	0.7274412855
K00540	0	0.0000000000
K00541	0	0.0000000000
K00542	3	0.0018541409
K00543	3	0.0018541409
K00544	0	0.0000000000
K00545	141	0.0871446230
K00546	8	0.0049443758
K00547	79	0.0488257108
K00548	1395	0.8621755253
K00549	782	0.4833127318
K00550	0	0.0000000000
K00551	0	0.0000000000
K00552	0	0.0000000000
K00553	0	0.0000000000
K00554	1615	0.9981458591
K00555	0	0.0000000000
K00556	1415	0.8745364648
K00557	4	0.0024721879
K00558	1017	0.6285537701
K00559	15	0.0092707046
K00560	1575	0.9734239802
K00561	133	0.0822002472
K00562	0	0.0000000000
K00563	5	0.0030902349
K00564	11	0.0067985167
K00565	3	0.0018541409
K00566	1378	0.8516687268
K00567	1205	0.7447466007
K00568	1206	0.7453646477
K00569	10	0.0061804697
K00570	161	0.0995055624
K00571	431	0.2663782447
K00572	0	0.0000000000
K00573	1074	0.6637824475
K00574	145	0.0896168109
K00575	555	0.3430160692
K00577	2	0.0012360939
K00578	0	0.0000000000
K00579	1	0.0006180470
K00580	0	0.0000000000
K00581	0	0.0000000000
K00582	0	0.0000000000
K00583	0	0.0000000000
K00584	0	0.0000000000
K00586	0	0.0000000000
K00587	305	0.1885043263
K00588	1558	0.9629171817
K00589	0	0.0000000000
K00590	103	0.0636588381
K00591	36	0.0222496910
K00592	0	0.0000000000
K00594	80	0.0494437577
K00595	237	0.1464771323
K00596	6	0.0037082818
K00597	0	0.0000000000
K00598	624	0.3856613103
K00599	0	0.0000000000
K00600	1613	0.9969097651
K00601	0	0.0000000000
K00602	1613	0.9969097651
K00603	185	0.1143386897
K00604	1612	0.9962917182
K00605	1516	0.9369592089
K00606	1596	0.9864029666
K00607	0	0.0000000000
K00608	0	0.0000000000
K00609	1580	0.9765142151
K00610	497	0.3071693449
K00611	83	0.0512978986
K00612	209	0.1291718171
K00613	59	0.0364647713
K00614	0	0.0000000000
K00615	1606	0.9925834363
K00616	118	0.0729295426
K00617	724	0.4474660074
K00618	0	0.0000000000
K00619	1009	0.6236093943
K00620	60	0.0370828183
K00621	5	0.0030902349
K00622	1	0.0006180470
K00623	0	0.0000000000
K00624	0	0.0000000000
K00625	14	0.0086526576
K00626	1043	0.6446229913
K00627	1235	0.7632880099
K00628	0	0.0000000000
K00629	67	0.0414091471
K00630	1	0.0006180470
K00631	80	0.0494437577
K00632	1025	0.6334981459
K00633	206	0.1273176761
K00634	385	0.2379480841
K00635	15	0.0092707046
K00637	0	0.0000000000
K00638	163	0.1007416564
K00639	1490	0.9208899876
K00640	1415	0.8745364648
K00641	941	0.5815822002
K00643	2	0.0012360939
K00645	1615	0.9981458591
K00646	13	0.0080346106
K00647	662	0.4091470952
K00648	1591	0.9833127318
K00649	0	0.0000000000
K00650	32	0.0197775031
K00651	422	0.2608158220
K00652	1421	0.8782447466
K00653	0	0.0000000000
K00654	0	0.0000000000
K00655	1611	0.9956736712
K00656	441	0.2725587145
K00657	994	0.6143386897
K00658	1095	0.6767614339
K00659	31	0.0191594561
K00660	0	0.0000000000
K00661	1336	0.8257107540
K00662	53	0.0327564895
K00663	214	0.1322620519
K00664	0	0.0000000000
K00665	0	0.0000000000
K00666	417	0.2577255871
K00667	0	0.0000000000
K00668	0	0.0000000000
K00669	2	0.0012360939
K00670	0	0.0000000000
K00671	0	0.0000000000
K00672	0	0.0000000000
K00673	4	0.0024721879
K00674	1109	0.6854140915
K00675	153	0.0945611867
K00677	1592	0.9839307787
K00678	2	0.0012360939
K00679	0	0.0000000000
K00680	28	0.0173053152
K00681	940	0.5809641533
K00682	49	0.0302843016
K00683	627	0.3875154512
K00684	1074	0.6637824475
K00685	1	0.0006180470
K00686	3	0.0018541409
K00687	0	0.0000000000
K00688	51	0.0315203956
K00689	0	0.0000000000
K00690	10	0.0061804697
K00691	685	0.4233621755
K00692	2	0.0012360939
K00693	69	0.0426452410
K00694	94	0.0580964153
K00695	0	0.0000000000
K00696	54	0.0333745365
K00697	25	0.0154511743
K00698	1	0.0006180470
K00699	5	0.0030902349
K00700	1420	0.8776266996
K00701	48	0.0296662546
K00702	213	0.1316440049
K00703	1611	0.9956736712
K00704	3	0.0018541409
K00705	882	0.5451174289
K00706	0	0.0000000000
K00709	0	0.0000000000
K00710	18	0.0111248455
K00712	381	0.2354758962
K00713	7	0.0043263288
K00714	0	0.0000000000
K00715	0	0.0000000000
K00716	0	0.0000000000
K00717	105	0.0648949320
K00718	297	0.1835599506
K00719	0	0.0000000000
K00720	0	0.0000000000
K00721	1611	0.9956736712
K00722	28	0.0173053152
K00725	1	0.0006180470
K00726	126	0.0778739184
K00727	156	0.0964153276
K00728	56	0.0346106304
K00729	287	0.1773794808
K00730	0	0.0000000000
K00731	0	0.0000000000
K00733	16	0.0098887515
K00734	0	0.0000000000
K00735	0	0.0000000000
K00736	0	0.0000000000
K00737	13	0.0080346106
K00738	0	0.0000000000
K00739	0	0.0000000000
K00741	0	0.0000000000
K00742	4	0.0024721879
K00743	0	0.0000000000
K00744	0	0.0000000000
K00746	5	0.0030902349
K00747	0	0.0000000000
K00748	1593	0.9845488257
K00749	0	0.0000000000
K00750	7	0.0043263288
K00752	280	0.1730531520
K00753	1	0.0006180470
K00754	1606	0.9925834363
K00756	23	0.0142150803
K00757	1477	0.9128553770
K00758	5	0.0030902349
K00759	1093	0.6755253399
K00760	1320	0.8158220025
K00761	1514	0.9357231150
K00762	1394	0.8615574784
K00763	1015	0.6273176761
K00764	1612	0.9962917182
K00765	1376	0.8504326329
K00766	1311	0.8102595797
K00767	1525	0.9425216316
K00768	661	0.4085290482
K00769	7	0.0043263288
K00770	0	0.0000000000
K00771	70	0.0432632880
K00772	5	0.0030902349
K00773	1610	0.9950556242
K00774	0	0.0000000000
K00775	0	0.0000000000
K00776	1	0.0006180470
K00777	0	0.0000000000
K00778	0	0.0000000000
K00779	0	0.0000000000
K00780	0	0.0000000000
K00781	3	0.0018541409
K00782	1168	0.7218788628
K00783	1508	0.9320148331
K00784	1600	0.9888751545
K00785	6	0.0037082818
K00786	2	0.0012360939
K00787	0	0.0000000000
K00788	1269	0.7843016069
K00789	1613	0.9969097651
K00790	1610	0.9950556242
K00791	1611	0.9956736712
K00793	1606	0.9925834363
K00794	1609	0.9944375773
K00795	34	0.0210135970
K00796	1610	0.9950556242
K00797	537	0.3318912237
K00798	1463	0.9042027194
K00799	6	0.0037082818
K00800	1596	0.9864029666
K00801	32	0.0197775031
K00802	2	0.0012360939
K00803	10	0.0061804697
K00804	0	0.0000000000
K00805	0	0.0000000000
K00806	1604	0.9913473424
K00807	2	0.0012360939
K00808	2	0.0012360939
K00809	994	0.6143386897
K00810	18	0.0111248455
K00811	0	0.0000000000
K00812	1562	0.9653893696
K00813	18	0.0111248455
K00814	0	0.0000000000
K00815	0	0.0000000000
K00816	0	0.0000000000
K00817	1404	0.8677379481
K00818	2	0.0012360939
K00819	1044	0.6452410383
K00820	1480	0.9147095179
K00821	1483	0.9165636588
K00822	4	0.0024721879
K00823	10	0.0061804697
K00824	302	0.1866501854
K00825	2	0.0012360939
K00826	1596	0.9864029666
K00827	0	0.0000000000
K00830	65	0.0401730532
K00831	1608	0.9938195303
K00832	4	0.0024721879
K00833	1096	0.6773794808
K00835	3	0.0018541409
K00836	33	0.0203955501
K00837	0	0.0000000000
K00838	0	0.0000000000
K00839	0	0.0000000000
K00840	4	0.0024721879
K00841	0	0.0000000000
K00843	0	0.0000000000
K00844	70	0.0432632880
K00845	265	0.1637824475
K00846	0	0.0000000000
K00847	1139	0.7039555006
K00848	315	0.1946847960
K00849	1216	0.7515451174
K00850	1581	0.9771322621
K00851	262	0.1619283066
K00852	614	0.3794808405
K00853	696	0.4301606922
K00854	937	0.5791100124
K00855	24	0.0148331273
K00856	126	0.0778739184
K00857	1508	0.9320148331
K00858	1615	0.9981458591
K00859	1607	0.9932014833
K00860	544	0.3362175525
K00861	0	0.0000000000
K00862	0	0.0000000000
