KOs	KO_count	KO_frequency
K00604	259	0.9923371648
K00605	167	0.6398467433
K00606	153	0.5862068966
K00607	0	0.0000000000
K00608	24	0.0919540230
K00609	175	0.6704980843
K00610	19	0.0727969349
K00611	250	0.9578544061
K00612	45	0.1724137931
K00613	7	0.0268199234
K00614	1	0.0038314176
K00615	192	0.7356321839
K00616	8	0.0306513410
K00617	147	0.5632183908
K00618	0	0.0000000000
K00619	36	0.1379310345
K00620	189	0.7241379310
K00621	0	0.0000000000
K00622	0	0.0000000000
K00623	0	0.0000000000
K00624	1	0.0038314176
K00625	52	0.1992337165
K00626	216	0.8275862069
K00627	162	0.6206896552
K00628	0	0.0000000000
K00629	2	0.0076628352
K00630	73	0.2796934866
K00631	145	0.5555555556
K00632	144	0.5517241379
K00633	8	0.0306513410
K00634	6	0.0229885057
K00635	5	0.0191570881
K00637	0	0.0000000000
K00638	4	0.0153256705
K00639	26	0.0996168582
K00640	187	0.7164750958
K00641	163	0.6245210728
K00643	0	0.0000000000
K00645	60	0.2298850575
K00646	1	0.0038314176
K00647	19	0.0727969349
K00648	138	0.5287356322
K00649	0	0.0000000000
K00650	24	0.0919540230
K00651	25	0.0957854406
K00652	152	0.5823754789
K00653	0	0.0000000000
K00654	0	0.0000000000
K00655	260	0.9961685824
K00656	30	0.1149425287
K00657	42	0.1609195402
K00658	146	0.5593869732
K00659	9	0.0344827586
K00660	0	0.0000000000
K00661	42	0.1609195402
K00662	21	0.0804597701
K00663	35	0.1340996169
K00664	0	0.0000000000
K00665	0	0.0000000000
K00666	35	0.1340996169
K00667	1	0.0038314176
K00668	143	0.5478927203
K00669	0	0.0000000000
K00670	1	0.0038314176
K00671	0	0.0000000000
K00672	0	0.0000000000
K00673	0	0.0000000000
K00674	5	0.0191570881
K00675	22	0.0842911877
K00677	158	0.6053639847
K00678	0	0.0000000000
K00679	0	0.0000000000
K00680	0	0.0000000000
K00681	160	0.6130268199
K00682	4	0.0153256705
K00683	13	0.0498084291
K00684	165	0.6321839080
K00685	0	0.0000000000
K00686	0	0.0000000000
K00687	0	0.0000000000
K00688	100	0.3831417625
K00689	0	0.0000000000
K00690	9	0.0344827586
K00691	5	0.0191570881
K00692	0	0.0000000000
K00693	3	0.0114942529
K00694	105	0.4022988506
K00695	0	0.0000000000
K00696	2	0.0076628352
K00697	0	0.0000000000
K00698	0	0.0000000000
K00699	0	0.0000000000
K00700	77	0.2950191571
K00701	0	0.0000000000
K00702	13	0.0498084291
K00703	108	0.4137931034
K00704	0	0.0000000000
K00705	153	0.5862068966
K00706	0	0.0000000000
K00709	0	0.0000000000
K00710	0	0.0000000000
K00712	0	0.0000000000
K00713	1	0.0038314176
K00714	0	0.0000000000
K00715	0	0.0000000000
K00716	0	0.0000000000
K00717	0	0.0000000000
K00718	8	0.0306513410
K00719	0	0.0000000000
K00720	1	0.0038314176
K00721	164	0.6283524904
K00722	0	0.0000000000
K00725	0	0.0000000000
K00726	5	0.0191570881
K00727	1	0.0038314176
K00728	18	0.0689655172
K00729	29	0.1111111111
K00730	0	0.0000000000
K00731	0	0.0000000000
K00733	0	0.0000000000
K00734	0	0.0000000000
K00735	0	0.0000000000
K00736	0	0.0000000000
K00737	2	0.0076628352
K00738	0	0.0000000000
K00739	0	0.0000000000
K00741	0	0.0000000000
K00742	0	0.0000000000
K00743	0	0.0000000000
K00744	0	0.0000000000
K00746	0	0.0000000000
K00747	0	0.0000000000
K00748	157	0.6015325670
K00749	0	0.0000000000
K00750	0	0.0000000000
K00752	14	0.0536398467
K00753	0	0.0000000000
K00754	200	0.7662835249
K00756	31	0.1187739464
K00757	0	0.0000000000
K00758	5	0.0191570881
K00759	259	0.9923371648
K00760	59	0.2260536398
K00761	50	0.1915708812
K00762	183	0.7011494253
K00763	114	0.4367816092
K00764	197	0.7547892720
K00765	186	0.7126436782
K00766	147	0.5632183908
K00767	153	0.5862068966
K00768	162	0.6206896552
K00769	5	0.0191570881
K00770	1	0.0038314176
K00771	3	0.0114942529
K00772	143	0.5478927203
K00773	255	0.9770114943
K00774	0	0.0000000000
K00775	0	0.0000000000
K00776	0	0.0000000000
K00777	0	0.0000000000
K00778	0	0.0000000000
K00779	0	0.0000000000
K00780	0	0.0000000000
K00781	0	0.0000000000
K00782	5	0.0191570881
K00783	0	0.0000000000
K00784	259	0.9923371648
K00785	0	0.0000000000
K00786	0	0.0000000000
K00787	0	0.0000000000
K00788	165	0.6321839080
K00789	258	0.9885057471
K00790	260	0.9961685824
K00791	259	0.9923371648
K00793	175	0.6704980843
K00794	176	0.6743295019
K00795	155	0.5938697318
K00796	35	0.1340996169
K00797	102	0.3908045977
K00798	154	0.5900383142
K00799	123	0.4712643678
K00800	71	0.2720306513
K00801	13	0.0498084291
K00802	0	0.0000000000
K00803	153	0.5862068966
K00804	0	0.0000000000
K00805	0	0.0000000000
K00806	259	0.9923371648
K00807	0	0.0000000000
K00808	2	0.0076628352
K00809	0	0.0000000000
K00810	0	0.0000000000
K00811	0	0.0000000000
K00812	167	0.6398467433
K00813	32	0.1226053640
K00814	0	0.0000000000
K00815	0	0.0000000000
K00816	0	0.0000000000
K00817	188	0.7203065134
K00818	7	0.0268199234
K00819	65	0.2490421456
K00820	190	0.7279693487
K00821	181	0.6934865900
K00822	0	0.0000000000
K00823	4	0.0153256705
K00824	12	0.0459770115
K00825	0	0.0000000000
K00826	175	0.6704980843
K00827	0	0.0000000000
K00830	4	0.0153256705
K00831	175	0.6704980843
K00832	0	0.0000000000
K00833	161	0.6168582375
K00835	148	0.5670498084
K00836	11	0.0421455939
K00837	0	0.0000000000
K00838	0	0.0000000000
K00839	0	0.0000000000
K00840	0	0.0000000000
K00841	13	0.0498084291
K00843	0	0.0000000000
K00844	43	0.1647509579
K00845	7	0.0268199234
K00846	0	0.0000000000
K00847	37	0.1417624521
K00848	27	0.1034482759
K00849	207	0.7931034483
K00850	259	0.9923371648
K00851	0	0.0000000000
K00852	35	0.1340996169
K00853	24	0.0919540230
K00854	55	0.2107279693
K00855	7	0.0268199234
K00856	118	0.4521072797
K00857	86	0.3295019157
K00858	259	0.9923371648
K00859	259	0.9923371648
K00860	12	0.0459770115
K00861	0	0.0000000000
K00862	2	0.0076628352
K00863	0	0.0000000000
K00864	244	0.9348659004
K00865	55	0.2107279693
K00866	0	0.0000000000
K00867	0	0.0000000000
K00868	83	0.3180076628
K00869	57	0.2183908046
K00871	0	0.0000000000
K00872	156	0.5977011494
K00873	246	0.9425287356
K00874	54	0.2068965517
K00875	3	0.0114942529
K00876	105	0.4022988506
K00877	1	0.0038314176
K00878	160	0.6130268199
K00879	55	0.2107279693
K00880	9	0.0344827586
K00881	8	0.0306513410
K00882	86	0.3295019157
K00883	3	0.0114942529
K00884	1	0.0038314176
K00885	0	0.0000000000
K00886	2	0.0076628352
K00887	1	0.0038314176
K00888	0	0.0000000000
K00889	0	0.0000000000
K00891	198	0.7586206897
K00892	0	0.0000000000
K00893	0	0.0000000000
K00894	1	0.0038314176
K00895	88	0.3371647510
K00897	66	0.2528735632
K00898	1	0.0038314176
K00899	35	0.1340996169
K00900	0	0.0000000000
K00901	0	0.0000000000
K00902	0	0.0000000000
K00903	2	0.0076628352
K00904	0	0.0000000000
K00905	0	0.0000000000
K00906	0	0.0000000000
K00907	0	0.0000000000
K00908	0	0.0000000000
K00909	0	0.0000000000
K00910	0	0.0000000000
K00911	0	0.0000000000
K00912	144	0.5517241379
K00913	0	0.0000000000
K00914	0	0.0000000000
K00915	0	0.0000000000
K00916	0	0.0000000000
K00917	10	0.0383141762
K00918	4	0.0153256705
K00919	201	0.7701149425
K00920	0	0.0000000000
K00921	0	0.0000000000
K00922	0	0.0000000000
K00923	0	0.0000000000
