KOs	KO_count	KO_frequency
K00417	0	0.0000000000
K00418	0	0.0000000000
K00419	0	0.0000000000
K00420	0	0.0000000000
K00421	0	0.0000000000
K00422	2	0.0170940171
K00423	10	0.0854700855
K00424	0	0.0000000000
K00425	102	0.8717948718
K00426	99	0.8461538462
K00427	0	0.0000000000
K00428	64	0.5470085470
K00430	0	0.0000000000
K00431	0	0.0000000000
K00432	33	0.2820512821
K00433	13	0.1111111111
K00434	0	0.0000000000
K00435	22	0.1880341880
K00436	5	0.0427350427
K00437	0	0.0000000000
K00440	0	0.0000000000
K00441	17	0.1452991453
K00442	0	0.0000000000
K00443	0	0.0000000000
K00444	0	0.0000000000
K00445	0	0.0000000000
K00446	0	0.0000000000
K00448	5	0.0427350427
K00449	29	0.2478632479
K00450	2	0.0170940171
K00451	7	0.0598290598
K00452	0	0.0000000000
K00453	5	0.0427350427
K00454	0	0.0000000000
K00455	0	0.0000000000
K00456	4	0.0341880342
K00457	7	0.0598290598
K00458	0	0.0000000000
K00459	21	0.1794871795
K00460	0	0.0000000000
K00461	1	0.0085470085
K00462	0	0.0000000000
K00463	0	0.0000000000
K00464	0	0.0000000000
K00465	2	0.0170940171
K00466	0	0.0000000000
K00467	0	0.0000000000
K00468	0	0.0000000000
K00469	4	0.0341880342
K00471	14	0.1196581197
K00472	11	0.0940170940
K00473	0	0.0000000000
K00474	0	0.0000000000
K00475	0	0.0000000000
K00476	0	0.0000000000
K00477	34	0.2905982906
K00478	0	0.0000000000
K00479	0	0.0000000000
K00480	0	0.0000000000
K00481	0	0.0000000000
K00483	0	0.0000000000
K00484	0	0.0000000000
K00485	9	0.0769230769
K00486	0	0.0000000000
K00487	0	0.0000000000
K00488	0	0.0000000000
K00489	0	0.0000000000
K00490	0	0.0000000000
K00491	2	0.0170940171
K00492	0	0.0000000000
K00493	0	0.0000000000
K00494	0	0.0000000000
K00495	0	0.0000000000
K00496	0	0.0000000000
K00497	0	0.0000000000
K00498	0	0.0000000000
K00499	16	0.1367521368
K00500	26	0.2222222222
K00501	0	0.0000000000
K00502	0	0.0000000000
K00503	0	0.0000000000
K00504	0	0.0000000000
K00505	0	0.0000000000
K00506	0	0.0000000000
K00507	29	0.2478632479
K00508	9	0.0769230769
K00509	0	0.0000000000
K00510	0	0.0000000000
K00511	5	0.0427350427
K00512	0	0.0000000000
K00513	0	0.0000000000
K00514	1	0.0085470085
K00515	0	0.0000000000
K00516	0	0.0000000000
K00517	0	0.0000000000
K00518	19	0.1623931624
K00520	20	0.1709401709
K00521	1	0.0085470085
K00522	0	0.0000000000
K00523	20	0.1709401709
K00524	0	0.0000000000
K00525	73	0.6239316239
K00526	78	0.6666666667
K00527	17	0.1452991453
K00528	0	0.0000000000
K00529	1	0.0085470085
K00530	0	0.0000000000
K00531	8	0.0683760684
K00532	0	0.0000000000
K00533	0	0.0000000000
K00534	0	0.0000000000
K00537	61	0.5213675214
K00540	0	0.0000000000
K00541	0	0.0000000000
K00542	1	0.0085470085
K00543	4	0.0341880342
K00544	0	0.0000000000
K00545	6	0.0512820513
K00546	0	0.0000000000
K00547	5	0.0427350427
K00548	69	0.5897435897
K00549	34	0.2905982906
K00550	1	0.0085470085
K00551	0	0.0000000000
K00552	0	0.0000000000
K00553	0	0.0000000000
K00554	117	1.0000000000
K00555	0	0.0000000000
K00556	8	0.0683760684
K00557	0	0.0000000000
K00558	48	0.4102564103
K00559	2	0.0170940171
K00560	44	0.3760683761
K00561	5	0.0427350427
K00562	0	0.0000000000
K00563	8	0.0683760684
K00564	15	0.1282051282
K00565	0	0.0000000000
K00566	117	1.0000000000
K00567	95	0.8119658120
K00568	42	0.3589743590
K00569	2	0.0170940171
K00570	14	0.1196581197
K00571	34	0.2905982906
K00572	0	0.0000000000
K00573	38	0.3247863248
K00574	19	0.1623931624
K00575	36	0.3076923077
K00577	0	0.0000000000
K00578	0	0.0000000000
K00579	0	0.0000000000
K00580	0	0.0000000000
K00581	0	0.0000000000
K00582	0	0.0000000000
K00583	0	0.0000000000
K00584	0	0.0000000000
K00586	0	0.0000000000
K00587	8	0.0683760684
K00588	15	0.1282051282
K00589	0	0.0000000000
K00590	16	0.1367521368
K00591	0	0.0000000000
K00592	0	0.0000000000
K00594	0	0.0000000000
K00595	21	0.1794871795
K00596	0	0.0000000000
K00597	0	0.0000000000
K00598	51	0.4358974359
K00599	0	0.0000000000
K00600	117	1.0000000000
K00601	0	0.0000000000
K00602	69	0.5897435897
K00603	0	0.0000000000
