KOs	KO_count	KO_frequency
K00855	4005	0.1871407878
K00856	1440	0.0672865754
K00857	12710	0.5938974814
K00858	21153	0.9884117565
K00859	21188	0.9900471941
K00860	6729	0.3144245596
K00861	4	0.0001869072
K00862	1161	0.0542498014
K00863	3055	0.1427503388
K00864	17771	0.8303817579
K00865	13351	0.6238493528
K00866	10	0.0004672679
K00867	8994	0.4202607355
K00868	8978	0.4195131069
K00869	3818	0.1784028784
K00871	7	0.0003270875
K00872	12092	0.5650203262
K00873	20423	0.9543012009
K00874	10703	0.5001168170
K00875	2089	0.0976122611
K00876	11540	0.5392271389
K00877	156	0.0072893790
K00878	8448	0.3947479090
K00879	2250	0.1051352741
K00880	1900	0.0887808981
K00881	475	0.0221952245
K00882	11008	0.5143684875
K00883	4691	0.2191953647
K00884	449	0.0209803280
K00885	1177	0.0549974300
K00886	4334	0.2025139012
K00887	13856	0.6474463810
K00888	0	0.0000000000
K00889	1	0.0000467268
K00891	10173	0.4753516191
K00892	1971	0.0920985001
K00893	0	0.0000000000
K00894	92	0.0042988645
K00895	1525	0.0712583524
K00897	2862	0.1337320686
K00898	2	0.0000934536
K00899	3403	0.1590112612
K00900	1	0.0000467268
K00901	16	0.0007476286
K00902	10	0.0004672679
K00903	7030	0.3284893229
K00904	0	0.0000000000
K00905	0	0.0000000000
K00906	4332	0.2024204476
K00907	0	0.0000000000
K00908	0	0.0000000000
K00909	2	0.0000934536
K00910	6	0.0002803607
K00911	0	0.0000000000
K00912	11579	0.5410494837
K00913	3	0.0001401804
K00914	0	0.0000000000
K00915	11	0.0005139947
K00916	1	0.0000467268
K00917	3540	0.1654128312
K00918	249	0.0116349703
K00919	18886	0.8824821270
K00920	0	0.0000000000
K00921	9	0.0004205411
K00922	0	0.0000000000
K00923	0	0.0000000000
K00924	29	0.0013550769
K00925	17144	0.8010840615
K00926	6589	0.3078828092
K00927	21334	0.9968693052
K00928	19659	0.9186019345
K00929	2385	0.1114433905
K00930	17347	0.8105695996
K00931	18486	0.8637914116
K00932	617	0.0288304285
K00933	4	0.0001869072
K00934	24	0.0011214429
K00936	7624	0.3562450353
K00937	16781	0.7841222373
K00938	2819	0.1317228167
K00939	16994	0.7940750432
K00940	18185	0.8497266483
K00941	18282	0.8542591468
K00942	21194	0.9903275548
K00943	19151	0.8948647259
K00944	4120	0.1925143685
K00945	18458	0.8624830615
K00946	14263	0.6664641839
K00947	188	0.0087846362
K00948	21312	0.9958413158
