KOs	KO_count	KO_frequency
K00456	9	0.2812500000
K00457	14	0.4375000000
K00458	0	0.0000000000
K00459	19	0.5937500000
K00460	0	0.0000000000
K00461	0	0.0000000000
K00462	0	0.0000000000
K00463	0	0.0000000000
K00464	0	0.0000000000
K00465	0	0.0000000000
K00466	0	0.0000000000
K00467	0	0.0000000000
K00468	0	0.0000000000
K00469	21	0.6562500000
K00471	26	0.8125000000
K00472	0	0.0000000000
K00473	0	0.0000000000
K00474	1	0.0312500000
K00475	0	0.0000000000
K00476	0	0.0000000000
K00477	20	0.6250000000
K00478	0	0.0000000000
K00479	0	0.0000000000
K00480	2	0.0625000000
K00481	4	0.1250000000
K00483	2	0.0625000000
K00484	0	0.0000000000
K00485	2	0.0625000000
K00486	0	0.0000000000
K00487	0	0.0000000000
K00488	0	0.0000000000
K00489	0	0.0000000000
K00490	0	0.0000000000
K00491	0	0.0000000000
K00492	0	0.0000000000
K00493	0	0.0000000000
K00494	0	0.0000000000
K00495	0	0.0000000000
K00496	0	0.0000000000
K00497	0	0.0000000000
K00498	0	0.0000000000
K00499	0	0.0000000000
K00500	15	0.4687500000
K00501	0	0.0000000000
K00502	0	0.0000000000
K00503	0	0.0000000000
K00504	0	0.0000000000
K00505	7	0.2187500000
K00506	0	0.0000000000
K00507	1	0.0312500000
K00508	8	0.2500000000
K00509	0	0.0000000000
K00510	0	0.0000000000
K00511	0	0.0000000000
K00512	0	0.0000000000
K00513	0	0.0000000000
K00514	0	0.0000000000
K00515	0	0.0000000000
K00516	0	0.0000000000
K00517	0	0.0000000000
K00518	0	0.0000000000
K00520	11	0.3437500000
K00521	0	0.0000000000
K00522	0	0.0000000000
K00523	8	0.2500000000
K00524	0	0.0000000000
K00525	27	0.8437500000
K00526	17	0.5312500000
K00527	0	0.0000000000
K00528	0	0.0000000000
K00529	1	0.0312500000
K00530	0	0.0000000000
K00531	0	0.0000000000
K00532	0	0.0000000000
K00533	0	0.0000000000
K00534	0	0.0000000000
K00537	3	0.0937500000
K00540	0	0.0000000000
K00541	0	0.0000000000
K00542	0	0.0000000000
K00543	1	0.0312500000
K00544	0	0.0000000000
K00545	0	0.0000000000
K00546	0	0.0000000000
K00547	4	0.1250000000
K00548	29	0.9062500000
K00549	20	0.6250000000
K00550	0	0.0000000000
K00551	0	0.0000000000
K00552	0	0.0000000000
K00553	0	0.0000000000
K00554	31	0.9687500000
K00555	0	0.0000000000
K00556	1	0.0312500000
K00557	0	0.0000000000
K00558	18	0.5625000000
K00559	1	0.0312500000
K00560	1	0.0312500000
K00561	0	0.0000000000
